Foto,Latitude,Longitude,Local
2019-01-11_02-07-04_UTC.jpg,-17.9369,-38.9465,Parque Nacional Marinho dos Abrolhos
2019-02-25_02-34-13_UTC_1.jpg 2019-02-25_02-34-13_UTC_2.jpg 2019-02-25_02-34-13_UTC_3.jpg,-17.9369,-38.9465,Parque Nacional Marinho dos Abrolhos
2020-03-26_23-30-47_UTC.jpg,,,
2018-08-08_00-05-37_UTC_1.jpg 2018-08-08_00-05-37_UTC_2.jpg,,,
2020-03-10_23-09-53_UTC.jpg,-24.0998552421,-45.690742097,Arquipélago dos Alcatrazes
2017-10-21_22-40-34_UTC.jpg,,,
2019-02-22_01-56-51_UTC.jpg,,,
2020-04-17_19-07-49_UTC_2.jpg 2020-04-17_19-07-49_UTC_1.jpg 2020-04-17_19-07-49_UTC_3.jpg,-12.9781606379,-38.4336735631,Orla De Salvador
2020-04-20_16-43-57_UTC.jpg,,,
2017-01-22_23-02-46_UTC.jpg,,,abrolhos
2018-08-22_00-21-24_UTC_2.jpg 2018-08-22_00-21-24_UTC_1.jpg,,,
2020-05-25_15-42-32_UTC.jpg,,,
2018-09-09_01-06-53_UTC.jpg,,,maracajau
2019-07-02_21-51-49_UTC.jpg,-5.8661941,-35.2304276,Parrachos Rio Do Fogo
2019-05-20_10-49-58_UTC.jpg,-9.57,-36.55,Alagoas
2019-04-23_22-43-43_UTC.jpg,-9.46442,-35.55228,"Paripueira, Alagoas, Brazil"
2019-03-28_19-48-37_UTC_2.jpg 2019-03-28_19-48-37_UTC_1.jpg,-7.0763381,-34.8304877,Caribessa
2018-08-17_00-15-37_UTC_1.jpg 2018-08-17_00-15-37_UTC_2.jpg,,,
2018-12-17_18-12-25_UTC.jpg,-23.7785,-45.3552,ilhabela
2020-03-23_10-25-02_UTC.jpg,-8.0639,-34.87317,Projeto Conservação Recifal (PCR)
2020-02-14_21-56-52_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2019-01-29_16-34-41_UTC.jpg,-9.15981,-35.29598,"Pôrto De Pedras, Alagoas, Brazil"
2019-10-23_18-50-59_UTC.jpg,-13.4904,-39.0465,cairu
2019-02-16_12-41-04_UTC.jpg,-22.927864,-43.678062,Ilha Grande Angra Dos Reis Rj
2020-03-01_22-57-19_UTC_profile_pic.jpg 2020-03-01_22-57-19_UTC.jpg,,,
2019-09-18_15-44-14_UTC_4.jpg 2019-09-18_15-44-14_UTC_7.jpg 2019-09-18_15-44-14_UTC_2.jpg 2019-09-18_15-44-14_UTC_6.jpg 2019-09-18_15-44-14_UTC_5.jpg 2019-09-18_15-44-14_UTC_3.jpg 2019-09-18_15-44-14_UTC_1.jpg,,,
2018-09-11_22-29-20_UTC.jpg,,,
2019-11-02_02-23-52_UTC.jpg,,,
2019-09-03_18-50-18_UTC.jpg,-23.9354,-46.325,"Santos, Sao Paulo, Brazil"
2020-05-28_22-46-41_UTC_2.jpg 2020-05-28_22-46-41_UTC_3.jpg 2020-05-28_22-46-41_UTC_4.jpg 2020-05-28_22-46-41_UTC_1.jpg,,,
2020-03-31_22-31-59_UTC.jpg,,,
2020-04-20_01-51-34_UTC.jpg,,,
2019-02-27_09-56-10_UTC.jpg,-23.622171,-46.411453,Parque Estadual Marinho da Laje de Santos
2019-07-23_18-22-38_UTC.jpg,-24.4833333333,-46.6833333333,Ilha da Queimada Grande
2016-05-12_21-02-48_UTC.jpg,,,maracajau
2019-09-17_00-23-51_UTC.jpg,-9.08746,-35.2634,japaratinga
2020-04-13_16-58-08_UTC.jpg,,,
2018-07-18_00-37-00_UTC.jpg,,,
2019-03-05_22-35-41_UTC.jpg,,,
2019-08-06_12-16-53_UTC.jpg,,,
2016-09-18_14-42-50_UTC.jpg,-9.0017170062,-35.2105271188,Maragogi - Alagoas - Caribe Brasileiro
2020-02-03_01-14-57_UTC.jpg,-16.4038992286,-39.0451502037,Parque marinho Recife de Fora
2019-06-27_11-21-03_UTC.jpg,-9.08746,-35.2634,japaratinga
2019-01-22_10-52-09_UTC.jpg,,,
2019-04-22_12-24-41_UTC.jpg,-9.4045,-35.50032,Barra de Santo Antônio
2020-02-06_20-15-09_UTC.jpg,-23.7951,-45.4143,são sebastião
2019-12-28_19-51-05_UTC_1.jpg 2019-12-28_19-51-05_UTC_4.jpg 2019-12-28_19-51-05_UTC_10.jpg 2019-12-28_19-51-05_UTC_7.jpg 2019-12-28_19-51-05_UTC_3.jpg 2019-12-28_19-51-05_UTC_6.jpg 2019-12-28_19-51-05_UTC_2.jpg 2019-12-28_19-51-05_UTC_5.jpg 2019-12-28_19-51-05_UTC_9.jpg 2019-12-28_19-51-05_UTC_8.jpg,-9.6232,-35.7248,"Maceió, Brazil"
2019-07-16_23-53-25_UTC.jpg,,,
2020-01-07_20-09-59_UTC.jpg,,,
2019-02-19_18-13-40_UTC.jpg,,,abrolhos
2019-07-23_22-50-51_UTC.jpg,,,
2019-06-04_22-47-12_UTC.jpg,,,
2020-02-07_17-08-25_UTC_1.jpg 2020-02-07_17-08-25_UTC_2.jpg,-22.76805,-41.90078,"Armação Dos Búzios, Rio De Janeiro, Brazil"
2019-03-27_10-44-34_UTC.jpg,-24.31667,-46.18333,Laje de Santos
2018-11-22_22-36-11_UTC.jpg,,,
2019-04-17_08-09-01_UTC.jpg,-23.0011,-44.3196,angra dos reis
2019-12-12_22-47-09_UTC_2.jpg 2019-12-12_22-47-09_UTC_1.jpg,,,
2019-11-03_02-46-26_UTC.jpg,,,
2019-10-14_15-28-28_UTC.jpg,-8.5049314736,-35.0029563904,Porto de Galinhas
2019-02-27_00-28-53_UTC.jpg,,,
2019-04-13_00-26-38_UTC.jpg,-23.11667,-44.3,Ponta Grossa do Sítio Forte
2018-08-15_00-00-50_UTC_1.jpg 2018-08-15_00-00-50_UTC_2.jpg,,,
2018-10-08_10-57-34_UTC.jpg,-9.08746,-35.2634,japaratinga
2019-08-15_22-56-13_UTC.jpg,,,
2019-05-03_14-22-09_UTC.jpg,,,
2018-10-18_22-45-25_UTC.jpg,,,
2020-05-21_22-13-34_UTC_1.jpg 2020-05-21_22-13-34_UTC_2.jpg 2020-05-21_22-13-34_UTC_3.jpg,,,
2020-04-20_10-46-51_UTC.jpg,-8.0639,-34.87317,Projeto Conservação Recifal (PCR)
2019-02-20_00-40-29_UTC_3.jpg 2019-02-20_00-40-29_UTC_4.jpg 2019-02-20_00-40-29_UTC_5.jpg 2019-02-20_00-40-29_UTC_7.jpg 2019-02-20_00-40-29_UTC_2.jpg 2019-02-20_00-40-29_UTC_6.jpg 2019-02-20_00-40-29_UTC_8.jpg 2019-02-20_00-40-29_UTC_9.jpg 2019-02-20_00-40-29_UTC_1.jpg,-8.7630169081,-35.1042623818,ICMBio Costa dos Corais
2020-02-15_01-19-56_UTC.jpg,,,porto de galinhas 
2018-08-01_00-03-09_UTC_1.jpg 2018-08-01_00-03-09_UTC_2.jpg,,,
2019-01-23_11-43-29_UTC.jpg,-23.622171,-46.411453,Parque Estadual Marinho da Laje de Santos
2020-03-15_02-19-01_UTC.jpg,-9.007439999999999,-35.2267,maragogi
2019-05-02_23-05-28_UTC_2.jpg 2019-05-02_23-05-28_UTC_1.jpg,,,
2019-04-19_20-32-27_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2020-02-08_02-52-01_UTC.jpg,-23.7951,-45.4143,são sebastião
2018-10-18_20-58-26_UTC.jpg,,,
2020-01-22_09-33-46_UTC.jpg,-28.4498,-52.1986,maraú
2020-05-09_15-05-48_UTC_1.jpg 2020-05-09_15-05-48_UTC_2.jpg,-9.08746,-35.2634,japaratinga
2020-02-17_11-37-05_UTC.jpg,-8.9330611525,-35.1667035031,"Maragogi, Alagoas"
2019-01-23_22-35-13_UTC.jpg,,,
2020-02-13_22-48-49_UTC_4.jpg 2020-02-13_22-48-49_UTC_1.jpg 2020-02-13_22-48-49_UTC_2.jpg 2020-02-13_22-48-49_UTC_5.jpg 2020-02-13_22-48-49_UTC_3.jpg,,,
2020-05-29_14-13-31_UTC.jpg,-9.08746,-35.2634,japaratinga
2018-08-01_00-14-22_UTC.jpg,,,
2019-12-04_01-02-13_UTC.jpg,-20.7,-40.41667,Ilha Escalvada
2020-03-04_19-12-15_UTC.jpg,-24.31667,-46.18333,Laje de Santos
2019-04-13_12-38-33_UTC.jpg,,,
2019-07-02_22-33-40_UTC_4.jpg 2019-07-02_22-33-40_UTC_3.jpg 2019-07-02_22-33-40_UTC_1.jpg 2019-07-02_22-33-40_UTC_2.jpg,,,
2019-01-22_23-21-18_UTC.jpg,,,
2018-11-13_23-15-36_UTC.jpg,,,
2019-03-05_13-46-09_UTC.jpg,-8.89788,-35.14476,"São José Da Coroa Grande, Pernambuco, Brazil"
2019-06-26_19-49-31_UTC.jpg,-24.31667,-46.18333,Laje de Santos
2019-10-27_00-15-45_UTC_9.jpg 2019-10-27_00-15-45_UTC_10.jpg 2019-10-27_00-15-45_UTC_4.jpg 2019-10-27_00-15-45_UTC_2.jpg 2019-10-27_00-15-45_UTC_6.jpg 2019-10-27_00-15-45_UTC_3.jpg 2019-10-27_00-15-45_UTC_5.jpg 2019-10-27_00-15-45_UTC_7.jpg 2019-10-27_00-15-45_UTC_8.jpg 2019-10-27_00-15-45_UTC_1.jpg,-8.2900744641,-35.0381478279,Praia Do Paiva
2019-08-04_09-53-17_UTC.jpg,-16.4038992286,-39.0451502037,Parque marinho Recife de Fora
2018-06-13_00-52-51_UTC_2.jpg 2018-06-13_00-52-51_UTC_1.jpg,,,
2019-04-05_12-29-32_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2018-10-11_23-10-24_UTC_2.jpg 2018-10-11_23-10-24_UTC_1.jpg 2018-10-11_23-10-24_UTC_3.jpg,,,
2020-03-02_19-53-15_UTC.jpg,-3.857131,-32.40913,Atalaia Beach
2019-06-21_11-49-40_UTC.jpg,-5.27472,-35.38253,Rio do Fogo
2020-04-30_23-10-10_UTC.jpg,,,
2017-11-08_14-59-05_UTC.jpg,-16.442882,-39.063344,Abrolhos
2019-02-21_21-11-28_UTC.jpg,,,Arraial Do Cabo - Rio de Janeiro
2020-05-22_09-13-42_UTC.jpg,-9.26518,-35.3723,São Miguel dos Milagres
2019-09-17_23-10-56_UTC.jpg,,,
2019-10-17_10-57-44_UTC.jpg,-5.4125015649,-35.3100113021,"Maracajaú, Rio Grande Do Norte, Brazil"
2020-02-08_02-50-04_UTC.jpg,-23.7951,-45.4143,são sebastião
2015-06-01_20-53-53_UTC.jpg,-7.1150899999999995,-34.8641,joão pessoa
2019-12-11_00-48-56_UTC.jpg,,,
2019-06-13_23-09-12_UTC.jpg,,,
2019-02-14_22-16-43_UTC.jpg,,,
2019-12-10_22-14-38_UTC.jpg,,,
2018-11-13_20-07-08_UTC.jpg,,,
2019-03-26_23-21-07_UTC.jpg,,,
2020-04-07_13-42-32_UTC.jpg,-9.08746,-35.2634,japaratinga
2019-12-11_11-11-27_UTC_2.jpg 2019-12-11_11-11-27_UTC_1.jpg,,,
2018-08-26_15-52-00_UTC.jpg,,,
2019-12-13_11-21-33_UTC.jpg,-9.249575,-35.352971,Apa Costa Dos Corais
2019-09-19_22-41-03_UTC_3.jpg 2019-09-19_22-41-03_UTC_1.jpg 2019-09-19_22-41-03_UTC_2.jpg,,,
2019-03-29_00-09-24_UTC_2.jpg 2019-03-29_00-09-24_UTC_1.jpg,,,
2020-03-10_13-28-50_UTC.jpg,-24.31667,-46.18333,Laje de Santos
2019-02-18_15-16-58_UTC.jpg,,,abrolhos
2018-06-29_00-22-11_UTC.jpg,-5.2765,-35.3794,rio do fogo
2020-01-02_01-46-48_UTC.jpg,-9.014301234,-35.222041477,Maragogi - Alagoas - Caribe Brasileiro
2019-12-05_22-30-42_UTC_2.jpg 2019-12-05_22-30-42_UTC_1.jpg,,,
2019-01-29_09-54-55_UTC.jpg,,,
2019-01-23_13-45-28_UTC.jpg,-9.57,-36.55,Alagoas
2020-02-10_13-23-36_UTC.jpg,-24.0998552421,-45.690742097,Arquipélago dos Alcatrazes
2019-12-05_01-06-23_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2019-11-07_22-55-14_UTC_1.jpg 2019-11-07_22-55-14_UTC_2.jpg 2019-11-07_22-55-14_UTC_3.jpg,,,
2019-09-13_18-57-36_UTC.jpg,,,
2020-02-11_22-46-35_UTC_2.jpg 2020-02-11_22-46-35_UTC_1.jpg,,,
2020-03-10_23-12-24_UTC_2.jpg 2020-03-10_23-12-24_UTC_1.jpg 2020-03-10_23-12-24_UTC_3.jpg,,,
2019-03-23_00-13-30_UTC.jpg,-16.5139465,-39.0745015,Arraial d'Ajuda
2019-09-12_23-04-30_UTC_1.jpg 2019-09-12_23-04-30_UTC_2.jpg,,,
2019-04-18_02-33-17_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2020-05-08_13-44-28_UTC.jpg,-24.31667,-46.18333,Laje de Santos
2020-02-14_02-30-33_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2019-08-06_23-01-06_UTC.jpg,,,
2020-02-07_17-46-59_UTC.jpg,-23.51667,-45.03333,Ilha das Cabras
2019-10-23_10-42-45_UTC.jpg,,,
2019-11-02_02-27-41_UTC.jpg,,,abrolhos
2019-02-23_16-03-32_UTC.jpg,-17.7308649798,-39.1844052211,Abrolhos Ecotur
2019-11-11_15-27-57_UTC.jpg,-7.0656390736,-34.8412517907,"Praia Do Bessa, João Pessoa, Paraiba"
2018-12-27_14-37-03_UTC.jpg,-3.8396,-32.4107,fernando de noronha
2019-04-24_00-01-17_UTC_2.jpg 2019-04-24_00-01-17_UTC_1.jpg,,,
2019-03-30_18-40-31_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2019-02-28_12-28-15_UTC.jpg,-23.622171,-46.411453,Parque Estadual Marinho da Laje de Santos
2019-03-05_09-32-04_UTC_1.jpg 2019-03-05_09-32-04_UTC_2.jpg,-8.89788,-35.14476,"São José Da Coroa Grande, Pernambuco, Brazil"
2020-01-13_23-42-03_UTC.jpg,-9.26518,-35.3723,São Miguel dos Milagres
2019-02-26_18-05-15_UTC.jpg,-13.4904,-39.0465,cairu
2020-02-20_21-36-53_UTC.jpg,,,
2020-05-08_17-52-06_UTC_2.jpg 2020-05-08_17-52-06_UTC_1.jpg,,,
2019-12-11_15-23-46_UTC.jpg,-22.89262,-43.3229,Escola Estadual de Ensino Fundamental República - Faetec
2018-10-18_20-46-41_UTC.jpg,,,
2019-01-24_16-15-22_UTC.jpg,-23.622171,-46.411453,Parque Estadual Marinho da Laje de Santos
2018-07-19_22-50-24_UTC.jpg,,,
2019-06-03_10-55-20_UTC.jpg,-9.57,-36.55,Alagoas
2018-12-13_18-33-35_UTC.jpg,,,abrolhos
2018-08-24_15-34-33_UTC.jpg,,,
2018-12-23_18-35-58_UTC.jpg,-7.1150899999999995,-34.8641,joão pessoa
2019-03-28_11-07-41_UTC.jpg,-9.46442,-35.55228,"Paripueira, Alagoas, Brazil"
2018-01-02_00-43-35_UTC.jpg,,,
2020-02-06_00-32-26_UTC_3.jpg 2020-02-06_00-32-26_UTC_4.jpg 2020-02-06_00-32-26_UTC_2.jpg 2020-02-06_00-32-26_UTC_1.jpg,-23.8116389856,-45.3666596409,Receptivo Maremar Ilhabela - Passeios Ilhabela
2020-04-18_19-35-01_UTC.jpg,-5.79357,-35.1986,natal
2019-12-19_12-16-01_UTC.jpg,-9.26518,-35.3723,São Miguel dos Milagres
2019-10-31_23-06-28_UTC_2.jpg 2019-10-31_23-06-28_UTC_1.jpg,,,
2019-03-18_17-38-29_UTC.jpg,-5.2717347064,-35.3831888366,Parrachos Rio do Fogo
2019-10-23_14-39-07_UTC.jpg,,,porto de galinhas 
2018-06-20_00-23-08_UTC_5.jpg 2018-06-20_00-23-08_UTC_3.jpg 2018-06-20_00-23-08_UTC_2.jpg 2018-06-20_00-23-08_UTC_1.jpg 2018-06-20_00-23-08_UTC_4.jpg,,,
2019-02-20_19-41-00_UTC.jpg,,,bahia de todos os santos
2020-05-05_22-50-11_UTC.jpg,,,
2019-10-24_18-54-55_UTC.jpg,,,
2020-05-26_20-34-05_UTC.jpg,-8.019095,-34.94956754,UFRPE
2018-06-26_22-15-31_UTC_4.jpg 2018-06-26_22-15-31_UTC_2.jpg 2018-06-26_22-15-31_UTC_3.jpg 2018-06-26_22-15-31_UTC_5.jpg 2018-06-26_22-15-31_UTC_1.jpg,,,abrolhos
2020-04-07_23-13-50_UTC_1.jpg 2020-04-07_23-13-50_UTC_2.jpg,,,
2019-03-24_01-20-51_UTC.jpg,-9.0015019687,-35.2106387026,Pontal do Maragogi
2019-04-29_00-04-31_UTC_1.jpg 2019-04-29_00-04-31_UTC_4.jpg 2019-04-29_00-04-31_UTC_2.jpg 2019-04-29_00-04-31_UTC_3.jpg,-22.9056689135,-43.1334381077,UFF - Campus Praia Vermelha
2019-07-31_12-15-09_UTC.jpg,-9.08746,-35.2634,japaratinga
2019-08-22_22-37-48_UTC.jpg,,,
2019-05-29_11-14-42_UTC.jpg,-9.08746,-35.2634,japaratinga
2020-01-14_23-21-27_UTC.jpg,,,
2019-02-16_22-42-54_UTC_2.jpg 2019-02-16_22-42-54_UTC_6.jpg 2019-02-16_22-42-54_UTC_5.jpg 2019-02-16_22-42-54_UTC_1.jpg 2019-02-16_22-42-54_UTC_7.jpg 2019-02-16_22-42-54_UTC_3.jpg 2019-02-16_22-42-54_UTC_4.jpg 2019-02-16_22-42-54_UTC_8.jpg,-21.7803671501,-43.3422705723,"Arquipélago de Abrolhos, Caravelas, Bahia"
2019-09-10_23-26-48_UTC.jpg,,,
2019-01-21_23-56-23_UTC.jpg,-23.622171,-46.411453,Parque Estadual Marinho da Laje de Santos
2019-04-03_11-56-49_UTC_1.jpg 2019-04-03_11-56-49_UTC_3.jpg 2019-04-03_11-56-49_UTC_4.jpg 2019-04-03_11-56-49_UTC_2.jpg 2019-04-03_11-56-49_UTC_5.jpg,-5.8008,-35.2095,"Natal, Rio Grande do Norte"
2020-05-29_00-41-04_UTC.jpg,,,
2019-11-13_02-44-05_UTC.jpg,-13.43148,-49.14295,"Porangatu, Goias, Brazil"
2019-03-16_15-02-33_UTC.jpg,-7.1602586248,-34.7950664163,Praia Ponta do Seixas
2020-02-21_11-11-11_UTC.jpg,,,
2019-05-03_14-21-15_UTC.jpg,,,
2019-03-12_22-52-43_UTC.jpg,,,
2020-02-17_12-33-36_UTC_10.jpg 2020-02-17_12-33-36_UTC_1.jpg 2020-02-17_12-33-36_UTC_6.jpg 2020-02-17_12-33-36_UTC_8.jpg 2020-02-17_12-33-36_UTC_5.jpg 2020-02-17_12-33-36_UTC_9.jpg 2020-02-17_12-33-36_UTC_2.jpg 2020-02-17_12-33-36_UTC_7.jpg 2020-02-17_12-33-36_UTC_3.jpg 2020-02-17_12-33-36_UTC_4.jpg,-24.0998552421,-45.690742097,Arquipélago dos Alcatrazes
2019-05-06_20-13-15_UTC.jpg,-5.2717347064,-35.3831888366,Parrachos Rio do Fogo
2019-07-19_00-51-13_UTC.jpg,-8.5049314736,-35.0029563904,Porto de Galinhas
2020-05-07_13-11-18_UTC_2.jpg 2020-05-07_13-11-18_UTC_1.jpg,-9.249575,-35.352971,Apa Costa Dos Corais
2019-08-04_07-58-44_UTC.jpg,-16.4427,-39.0833,Porto Seguro
2019-10-30_15-22-25_UTC.jpg,,,
2018-09-25_21-17-06_UTC.jpg,,,
2019-06-10_12-23-00_UTC.jpg,-9.08746,-35.2634,japaratinga
2018-12-27_22-21-51_UTC.jpg,,,
2019-03-01_14-00-16_UTC.jpg,-23.622171,-46.411453,Parque Estadual Marinho da Laje de Santos
2019-01-31_02-20-03_UTC.jpg,-17.735,-39.26254,"Caravelas, Bahia, Brazil"
2019-08-06_11-30-03_UTC.jpg,,,
2018-09-04_21-48-42_UTC_5.jpg 2018-09-04_21-48-42_UTC_6.jpg 2018-09-04_21-48-42_UTC_4.jpg 2018-09-04_21-48-42_UTC_2.jpg 2018-09-04_21-48-42_UTC_3.jpg 2018-09-04_21-48-42_UTC_1.jpg,,,abrolhos
2019-07-18_22-47-24_UTC.jpg,,,
2019-10-30_03-12-05_UTC.jpg,-22.9817,-43.7008,"Sepetiba, Rio De Janeiro, Brazil"
2019-04-25_23-10-49_UTC.jpg,,,
2020-05-24_19-26-35_UTC.jpg,-8.046660000000001,-34.8771,recife
2019-06-06_10-53-52_UTC.jpg,-22.9,-43.2,Rio de Janeiro
2019-02-21_21-57-30_UTC_2.jpg 2019-02-21_21-57-30_UTC_1.jpg,-8.9851338296,-35.1918762073,Pousada Sol e Mar
2019-04-23_02-38-46_UTC_1.jpg 2019-04-23_02-38-46_UTC_2.jpg 2019-04-23_02-38-46_UTC_3.jpg,-10.35,-36.2833,"Pontal Do Peba, Alagoas, Brazil"
2019-12-31_22-03-26_UTC.jpg,,,
2018-06-03_21-16-57_UTC_2.jpg 2018-06-03_21-16-57_UTC_1.jpg,,,
2019-12-02_01-24-48_UTC.jpg,-5.2717347064,-35.3831888366,Parrachos Rio do Fogo
2018-10-29_22-35-41_UTC.jpg,,,abrolhos
2019-05-17_10-08-06_UTC.jpg,-9.08746,-35.2634,japaratinga
2020-02-05_19-52-30_UTC_4.jpg 2020-02-05_19-52-30_UTC_2.jpg 2020-02-05_19-52-30_UTC_3.jpg 2020-02-05_19-52-30_UTC_1.jpg,-23.82396,-45.36689,"Ilhabela, Sao Paulo, Brazil"
2019-08-22_22-30-49_UTC.jpg,-28.4498,-52.1986,maraú
2018-08-29_00-01-03_UTC_1.jpg 2018-08-29_00-01-03_UTC_2.jpg,,,
2018-08-02_23-56-50_UTC_1.jpg 2018-08-02_23-56-50_UTC_2.jpg,,,
2018-11-15_22-44-18_UTC_2.jpg 2018-11-15_22-44-18_UTC_1.jpg,,,
2019-10-04_16-25-00_UTC.jpg,-7.0763381,-34.8304877,Caribessa
2018-09-06_22-59-38_UTC.jpg,,,
2019-02-27_13-48-36_UTC.jpg,-8.89788,-35.14476,"São José Da Coroa Grande, Pernambuco, Brazil"
2020-01-19_22-10-20_UTC.jpg,-8.75665,-35.1033,tamandaré
2019-02-26_14-08-59_UTC.jpg,-7.1150899999999995,-34.8641,joão pessoa
2019-11-17_22-28-55_UTC.jpg,,,
2020-05-29_08-56-10_UTC.jpg,-24.31667,-46.18333,Laje de Santos
2019-02-21_23-26-06_UTC_1.jpg 2019-02-21_23-26-06_UTC_2.jpg,-3.8396,-32.4107,fernando de noronha
2020-03-09_04-43-12_UTC_3.jpg 2020-03-09_04-43-12_UTC_1.jpg 2020-03-09_04-43-12_UTC_10.jpg 2020-03-09_04-43-12_UTC_9.jpg 2020-03-09_04-43-12_UTC_5.jpg 2020-03-09_04-43-12_UTC_7.jpg 2020-03-09_04-43-12_UTC_6.jpg 2020-03-09_04-43-12_UTC_8.jpg 2020-03-09_04-43-12_UTC_2.jpg 2020-03-09_04-43-12_UTC_4.jpg,-24.0998552421,-45.690742097,Arquipélago dos Alcatrazes
2017-09-09_20-45-50_UTC.jpg,,,
2019-10-03_23-13-28_UTC_2.jpg 2019-10-03_23-13-28_UTC_1.jpg 2019-10-03_23-13-28_UTC_3.jpg,,,abrolhos
2019-05-29_13-56-47_UTC.jpg,-16.4038992286,-39.0451502037,Parque marinho Recife de Fora
2019-02-04_12-39-25_UTC.jpg,-8.7630169081,-35.1042623818,ICMBio Costa dos Corais
2020-04-14_22-32-17_UTC.jpg,,,
2019-05-09_15-17-13_UTC.jpg,-22.95453,-42.03665,Arraial do Cabo
2020-05-16_12-19-41_UTC.jpg,,,
2019-01-30_13-24-42_UTC.jpg,-22.9975,-44.3055,"Angra dos Reis, Rio de Janeiro, Brazil"
2018-07-16_23-04-00_UTC.jpg,,,
2018-12-11_23-22-51_UTC.jpg,,,abrolhos
2020-05-16_19-10-46_UTC.jpg,-24.31667,-46.18333,Laje de Santos
2020-05-23_22-29-50_UTC.jpg,,,
2020-05-15_02-03-27_UTC.jpg,-7.1207,-34.8627,"João Pessoa, Brazil"
2020-02-14_12-22-41_UTC.jpg,-8.9330611525,-35.1667035031,"Maragogi, Alagoas"
2020-03-05_04-24-20_UTC.jpg,-8.74989,-35.09696,"Tamandaré, Pernambuco, Brazil"
2019-05-24_12-32-09_UTC.jpg,-8.89788,-35.14476,"São José Da Coroa Grande, Pernambuco, Brazil"
2020-05-21_21-03-56_UTC.jpg,,,
